theta_deg,volume_m3,pressure_pa,temperature_k,mass_kg,m_dot_kg_s,qdot_comb_w,qdot_loss_w,intake_area_m2,exhaust_area_m2
59.0,0.00020178460369368021,100382.98005513528,299.2263056116529,0.00023586659807656087,0.09045461046271636,0.0,0.0,0.001140155084695985,0.001147389935584129
59.5,0.0002039560017801875,100374.3860564408,299.23272624071427,0.00023837922614496966,0.09075517200041044,0.0,0.0,0.0011462121884288174,0.0011474774607096692
60.0,0.0002061342928358829,100366.13865715412,299.23914198552427,0.00024090020314498106,0.09104574164391976,0.0,0.0,0.0011522240416670805,0.0011475573768978686
60.5,0.00020831924039531734,100358.2261101333,299.24554880523937,0.00024342925152397884,0.09132632330578253,0.0,0.0,0.001158190407073102,0.001147629683618802
61.0,0.00021051060806563622,100350.63709713073,299.2519429512247,0.00024596609383802835,0.0915969229327838,0.0,0.0,0.0011641110491049918,0.0011476943803930021
61.5,0.00021270815956951546,100343.36071618478,299.25832095236757,0.00024851045280838347,0.09185754849115274,0.0,0.0,0.0011699857340259406,0.0011477514667914644
62.0,0.00021491165878799795,100336.38646924704,299.264679601086,0.0002510620513775822,0.09210820995133356,0.0,0.0,0.0011758142299134462,0.0011478009424356478
62.5,0.00021712086980321468,100329.70425005312,299.27101594000146,0.0002536206127651192,0.09234891927217304,0.0,0.0,0.0011815963066684713,0.001147842806997479
63.0,0.00021933555694097522,100323.30433223992,299.27732724924164,0.00025618586052267956,0.0925796903845289,0.0,0.0,0.0011873317360245263,0.0011478770601993534
63.5,0.0002215554848132122,100317.17735771123,299.2836110343442,0.00025875751858891647,0.09280053917439923,0.0,0.0,0.0011930202915566804,0.0011479037018141379
64.0,0.00022378041836026402,100311.31432525515,299.28986501473116,0.0002613353113437609,0.09301148346547711,0.0,0.0,0.0011986617486905021,0.0011479227316651712
64.5,0.00022601012289298102,100305.70657941315,299.2960871127269,0.0002639189636622464,0.09321254300119682,0.0,0.0,0.0012042558847109228,0.0011479341496262664
65.0,0.00022824436413463616,100300.345799603,299.3022754430929,0.0002665082009678352,0.09340373942618624,0.0,0.0,0.0012098024787710318,0.0011479379556217104
65.5,0.00023048290826263031,100295.22398949157,299.3084283030517,0.00026910274928522925,0.09358509626739224,0.0,0.0,0.0012153013119007923,0.0011479341496262664
66.0,0.00023272552194996955,100290.33346662384,299.31454416278393,0.00027170233529265683,0.09375663891439329,0.0,0.0,0.0012207521670156883,0.0011479227316651712
66.5,0.00023497197240650392,100285.66685229861,299.32062165636523,0.00027430668637361223,0.09391839459949602,0.0,0.0,0.001226154828925293,0.0011479037018141379
67.0,0.0002372220274199091,100281.21706169641,299.3266595731308,0.0002769155306680427,0.0940703923771157,0.0,0.0,0.0012315090843417647,0.0011478770601993534
67.5,0.00023947545539639595,100276.9772942525,299.3326568494401,0.0002795285971229626,0.0942126631028451,0.0,0.0,0.0012368147218882683,0.001147842806997479
68.0,0.0002417320254011312,100272.94102427718,299.3386125608286,0.00028214561554248604,0.09434523941183294,0.0,0.0,0.0012420715321073176,0.0011478009424356478
68.5,0.00024399150719835454,100269.10199181664,299.3445259145224,0.0002847663166372592,0.09446815569684103,0.0,0.0,0.0012472793074690465,0.0011477514667914644
69.0,0.0002462536712911764,100265.45419375392,299.35039624230336,0.0002873904320732826,0.09458144808577662,0.0,0.0,0.0012524378423794007,0.0011476943803930021
69.5,0.0002485182889610393,100261.99187514695,299.35622299370453,0.0002900176945201097,0.09468515441871975,0.0,0.0,0.0012575469331882552,0.001147629683618802
70.0,0.0002507851323068277,100258.70952079902,299.36200572952157,0.0002926478376984075,0.09477931422453036,0.0,0.0,0.001262606378197452,0.0011475573768978686
70.5,0.0002530539742836113,100255.60184705879,299.3677441156243,0.00029528059642686664,0.0948639686970342,0.0,0.0,0.0012676159776687664,0.0011474774607096692
71.0,0.00025532458874100633,100252.6637938478,299.37343791705905,0.0002979157066684509,0.09493916067063923,0.0,0.0,0.0012725755338317886,0.001147389935584129
71.5,0.0002575967504611377,100249.890516908,299.3790869924183,0.00030055290557596864,0.09500493459572729,0.0,0.0,0.0012774848508917335,0.001147294802101628
72.0,0.0002598702351961882,100247.27738027078,299.3846912884769,0.0003031919315369611,0.09506133651335849,0.0,0.0,0.0012823437350371696,0.0011471920608929972
72.5,0.00026214481970552017,100244.8199489378,299.3902508350738,0.0003058325242178877,0.09510841402981178,0.0,0.0,0.0012871519944476703,0.0011470817126395156
73.0,0.0002644202817923523,100242.51398177413,299.39576574023056,0.0003084744246076047,0.09514621629057553,0.0,0.0,0.0012919094393013877,0.0011469637580729033
73.5,0.00026669640033997875,100240.35542460809,299.40123618549876,0.0003111173750601207,0.09517479395393887,0.0,0.0,0.0012966158817825449,0.0011468381979753187
74.0,0.00026897295534751553,100238.3404035327,299.40666242152093,0.000313761119336619,0.09519419916428651,0.0,0.0,0.0013012711360888512,0.0011467050331793523
74.5,0.00027124972796515755,100236.465218407,299.4120447637993,0.00031640540264673807,0.09520448552489927,0.0,0.0,0.0013058750184388377,0.0011465642645680212
75.0,0.00027352650052893585,100234.72633655046,299.41738358866036,0.0003190499716890964,0.09520570807052317,0.0,0.0,0.0013104273470791127,0.0011464158930747646
75.5,0.0002758030565949575,100233.12038662871,299.42267932940786,0.00032169457469105535,0.09519792323948464,0.0,0.0,0.0013149279422915354,0.001146259919683435
76.0,0.0002780791809731157,100231.64415272529,299.42793247265547,0.0003243389614477077,0.09518118884551562,0.0,0.0,0.0013193766264003141,0.0011460963454282944
76.5,0.0002803546597602569,100230.29456859599,299.4331435548318,0.00032698288336008313,0.09515556404919091,0.0,0.0,0.0013237732237790171,0.0011459251713940054
77.0,0.0002826292803727905,100229.0687121008,299.4383131588486,0.00032962609347256066,0.09512110932913526,0.0,0.0,0.0013281175608575082,0.001145746398715625
77.5,0.0002849028315787277,100227.96379981081,299.44344191092614,0.0003322683465094811,0.09507788645285233,0.0,0.0,0.0013324094661287982,0.0011455600285785975
78.0,0.0002871751035291402,100226.97718178444,299.4485304775684,0.0003349093989109492,0.09502595844732913,0.0,0.0,0.0013366487701558156,0.0011453660622187454
78.5,0.00028944588778902095,100226.1063365114,299.4535795626831,0.00033754900886781943,0.09496538956928857,0.0,0.0,0.0013408353055780968,0.001145164500922262
79.0,0.0002917149773675384,100225.3488660184,299.4585899048384,0.00034018693635585524,0.09489624527518725,0.0,0.0,0.0013449689071183917,0.001144955346025703
79.5,0.0002939821667476718,100224.70249113285,299.46356227465,0.0003428229431690549,0.09481859219107161,0.0,0.0,0.0013490494115891891,0.0011447385989159767
